Dataset,Category,Image_Name,Object,BBox_Width,BBox_Height,Image_Width,Image_Height
AIR-SARShip-2.0,ship,58.tiff,58_ship_5,107,73,1000,1000
AIR-SARShip-2.0,ship,58.tiff,58_ship_6,111,31,1000,1000
AIR-SARShip-2.0,ship,58.tiff,58_ship_7,111,31,1000,1000
AIR-SARShip-2.0,ship,58.tiff,58_ship_8,99,34,1000,1000
AIR-SARShip-2.0,ship,58.tiff,58_ship_9,165,94,1000,1000
AIR-SARShip-2.0,ship,59.tiff,59_ship_1,98,46,1000,1000
AIR-SARShip-2.0,ship,59.tiff,59_ship_2,94,59,1000,1000
AIR-SARShip-2.0,ship,6.tiff,6_ship_1,20,15,1000,1000
AIR-SARShip-2.0,ship,6.tiff,6_ship_2,51,69,1000,1000
AIR-SARShip-2.0,ship,6.tiff,6_ship_3,37,89,1000,1000
AIR-SARShip-2.0,ship,60.tiff,60_ship_1,98,46,1000,1000
AIR-SARShip-2.0,ship,60.tiff,60_ship_2,94,59,1000,1000
AIR-SARShip-2.0,ship,60.tiff,60_ship_3,67,34,1000,1000
AIR-SARShip-2.0,ship,60.tiff,60_ship_4,68,33,1000,1000
AIR-SARShip-2.0,ship,60.tiff,60_ship_5,71,32,1000,1000
AIR-SARShip-2.0,ship,60.tiff,60_ship_6,64,22,1000,1000
AIR-SARShip-2.0,ship,61.tiff,61_ship_1,102,67,1000,1000
AIR-SARShip-2.0,ship,61.tiff,61_ship_2,45,82,1000,1000
AIR-SARShip-2.0,ship,61.tiff,61_ship_3,68,95,1000,1000
AIR-SARShip-2.0,ship,61.tiff,61_ship_4,55,77,1000,1000
AIR-SARShip-2.0,ship,61.tiff,61_ship_5,61,107,1000,1000
AIR-SARShip-2.0,ship,61.tiff,61_ship_6,34,32,1000,1000
AIR-SARShip-2.0,ship,62.tiff,62_ship_1,61,61,1000,1000
AIR-SARShip-2.0,ship,62.tiff,62_ship_2,57,30,1000,1000
AIR-SARShip-2.0,ship,62.tiff,62_ship_3,92,31,1000,1000
AIR-SARShip-2.0,ship,62.tiff,62_ship_4,120,38,1000,1000
AIR-SARShip-2.0,ship,62.tiff,62_ship_5,78,32,1000,1000
AIR-SARShip-2.0,ship,62.tiff,62_ship_6,78,30,1000,1000
AIR-SARShip-2.0,ship,63.tiff,63_ship_1,70,94,1000,1000
AIR-SARShip-2.0,ship,63.tiff,63_ship_2,53,95,1000,1000
AIR-SARShip-2.0,ship,63.tiff,63_ship_3,55,77,1000,1000
AIR-SARShip-2.0,ship,63.tiff,63_ship_4,61,107,1000,1000
AIR-SARShip-2.0,ship,63.tiff,63_ship_5,57,16,1000,1000
AIR-SARShip-2.0,ship,63.tiff,63_ship_6,92,30,1000,1000
AIR-SARShip-2.0,ship,63.tiff,63_ship_7,120,38,1000,1000
AIR-SARShip-2.0,ship,63.tiff,63_ship_8,78,32,1000,1000
AIR-SARShip-2.0,ship,63.tiff,63_ship_9,78,30,1000,1000
AIR-SARShip-2.0,ship,64.tiff,64_ship_1,57,30,1000,1000
AIR-SARShip-2.0,ship,64.tiff,64_ship_2,92,31,1000,1000
AIR-SARShip-2.0,ship,64.tiff,64_ship_3,120,38,1000,1000
AIR-SARShip-2.0,ship,64.tiff,64_ship_4,78,32,1000,1000
AIR-SARShip-2.0,ship,64.tiff,64_ship_5,78,30,1000,1000
AIR-SARShip-2.0,ship,65.tiff,65_ship_1,63,94,1000,1000
AIR-SARShip-2.0,ship,65.tiff,65_ship_2,57,16,1000,1000
AIR-SARShip-2.0,ship,65.tiff,65_ship_3,92,30,1000,1000
AIR-SARShip-2.0,ship,65.tiff,65_ship_4,120,38,1000,1000
AIR-SARShip-2.0,ship,65.tiff,65_ship_5,78,32,1000,1000
AIR-SARShip-2.0,ship,65.tiff,65_ship_6,78,30,1000,1000
AIR-SARShip-2.0,ship,66.tiff,66_ship_1,66,147,1000,1000
AIR-SARShip-2.0,ship,66.tiff,66_ship_2,75,147,1000,1000
AIR-SARShip-2.0,ship,67.tiff,67_ship_1,118,71,1000,1000
AIR-SARShip-2.0,ship,67.tiff,67_ship_2,189,66,1000,1000
AIR-SARShip-2.0,ship,67.tiff,67_ship_3,179,56,1000,1000
AIR-SARShip-2.0,ship,67.tiff,67_ship_4,114,66,1000,1000
AIR-SARShip-2.0,ship,67.tiff,67_ship_5,113,104,1000,1000
AIR-SARShip-2.0,ship,67.tiff,67_ship_6,117,97,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_1,118,66,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_2,109,100,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_3,113,118,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_4,75,99,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_5,151,132,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_6,269,76,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_7,146,81,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_8,151,61,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_9,127,33,1000,1000
AIR-SARShip-2.0,ship,68.tiff,68_ship_10,117,95,1000,1000
AIR-SARShip-2.0,ship,69.tiff,69_ship_1,114,71,1000,1000
AIR-SARShip-2.0,ship,69.tiff,69_ship_2,118,109,1000,1000
AIR-SARShip-2.0,ship,69.tiff,69_ship_3,123,90,1000,1000
AIR-SARShip-2.0,ship,69.tiff,69_ship_4,109,57,1000,1000
AIR-SARShip-2.0,ship,69.tiff,69_ship_5,96,146,1000,1000
AIR-SARShip-2.0,ship,69.tiff,69_ship_6,121,94,1000,1000
AIR-SARShip-2.0,ship,69.tiff,69_ship_7,121,80,1000,1000
AIR-SARShip-2.0,ship,69.tiff,69_ship_8,151,61,1000,1000
AIR-SARShip-2.0,ship,7.tiff,7_ship_1,7,10,1000,1000
AIR-SARShip-2.0,ship,7.tiff,7_ship_2,5,7,1000,1000
AIR-SARShip-2.0,ship,70.tiff,70_ship_1,131,118,1000,1000
AIR-SARShip-2.0,ship,70.tiff,70_ship_2,179,93,1000,1000
AIR-SARShip-2.0,ship,70.tiff,70_ship_3,170,102,1000,1000
AIR-SARShip-2.0,ship,71.tiff,71_ship_1,138,102,1000,1000
AIR-SARShip-2.0,ship,71.tiff,71_ship_2,145,64,1000,1000
AIR-SARShip-2.0,ship,71.tiff,71_ship_3,163,102,1000,1000
AIR-SARShip-2.0,ship,72.tiff,72_ship_1,113,70,1000,1000
AIR-SARShip-2.0,ship,72.tiff,72_ship_2,151,76,1000,1000
AIR-SARShip-2.0,ship,72.tiff,72_ship_3,85,103,1000,1000
AIR-SARShip-2.0,ship,72.tiff,72_ship_4,99,128,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_1,255,80,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_2,189,75,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_3,145,66,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_4,114,66,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_5,180,76,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_6,113,104,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_7,85,151,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_8,113,184,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_9,119,94,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_10,174,147,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_11,165,61,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_12,180,48,1000,1000
AIR-SARShip-2.0,ship,73.tiff,73_ship_13,99,91,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_1,255,80,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_2,189,75,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_3,197,76,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_4,93,81,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_5,189,61,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_6,222,80,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_7,174,66,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_8,179,66,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_9,203,56,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_10,203,76,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_11,193,53,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_12,156,61,1000,1000
AIR-SARShip-2.0,ship,74.tiff,74_ship_13,127,33,1000,1000
AIR-SARShip-2.0,ship,75.tiff,75_ship_1,114,71,1000,1000
AIR-SARShip-2.0,ship,75.tiff,75_ship_2,151,66,1000,1000
AIR-SARShip-2.0,ship,75.tiff,75_ship_3,185,52,1000,1000
AIR-SARShip-2.0,ship,75.tiff,75_ship_4,302,99,1000,1000
AIR-SARShip-2.0,ship,75.tiff,75_ship_5,189,61,1000,1000
AIR-SARShip-2.0,ship,75.tiff,75_ship_6,193,53,1000,1000
AIR-SARShip-2.0,ship,75.tiff,75_ship_7,156,61,1000,1000
AIR-SARShip-2.0,ship,76.tiff,76_ship_1,161,44,1000,1000
AIR-SARShip-2.0,ship,76.tiff,76_ship_2,152,42,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_1,161,44,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_2,152,42,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_3,121,35,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_4,120,46,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_5,120,50,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_6,260,90,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_7,147,62,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_8,154,60,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_9,151,62,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_10,134,73,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_11,175,79,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_12,239,100,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_13,285,77,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_14,191,57,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_15,172,48,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_16,180,46,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_17,158,57,1000,1000
AIR-SARShip-2.0,ship,77.tiff,77_ship_18,180,36,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_1,150,51,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_2,167,46,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_3,170,55,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_4,191,57,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_5,172,48,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_6,180,46,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_7,137,34,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_8,165,45,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_9,103,73,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_10,99,44,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_11,180,36,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_12,140,43,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_13,131,43,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_14,110,61,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_15,256,57,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_16,172,60,1000,1000
AIR-SARShip-2.0,ship,78.tiff,78_ship_17,193,41,1000,1000
AIR-SARShip-2.0,ship,79.tiff,79_ship_1,167,44,1000,1000
AIR-SARShip-2.0,ship,79.tiff,79_ship_2,158,62,1000,1000
AIR-SARShip-2.0,ship,79.tiff,79_ship_3,180,42,1000,1000
AIR-SARShip-2.0,ship,79.tiff,79_ship_4,196,40,1000,1000
AIR-SARShip-2.0,ship,79.tiff,79_ship_5,206,46,1000,1000
AIR-SARShip-2.0,ship,79.tiff,79_ship_6,190,40,1000,1000
AIR-SARShip-2.0,ship,79.tiff,79_ship_7,194,34,1000,1000
AIR-SARShip-2.0,ship,8.tiff,8_ship_1,11,11,1000,1000
AIR-SARShip-2.0,ship,8.tiff,8_ship_2,13,7,1000,1000
AIR-SARShip-2.0,ship,8.tiff,8_ship_3,22,21,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_1,167,44,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_2,180,42,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_3,173,35,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_4,169,46,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_5,64,50,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_6,210,90,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_7,94,60,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_8,137,62,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_9,97,73,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_10,185,79,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_11,187,100,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_12,226,77,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_13,169,57,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_14,100,36,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_15,196,26,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_16,206,46,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_17,190,60,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_18,141,30,1000,1000
AIR-SARShip-2.0,ship,80.tiff,80_ship_19,194,34,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_1,170,55,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_2,167,31,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_3,161,48,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_4,191,64,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_5,165,45,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_6,103,73,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_7,184,44,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_8,100,36,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_9,150,43,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_10,148,43,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_11,110,61,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_12,160,57,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_13,90,60,1000,1000
AIR-SARShip-2.0,ship,81.tiff,81_ship_14,193,41,1000,1000
AIR-SARShip-2.0,ship,82.tiff,82_ship_1,170,33,1000,1000
AIR-SARShip-2.0,ship,82.tiff,82_ship_2,163,62,1000,1000
AIR-SARShip-2.0,ship,82.tiff,82_ship_3,167,60,1000,1000
AIR-SARShip-2.0,ship,82.tiff,82_ship_4,161,48,1000,1000
AIR-SARShip-2.0,ship,82.tiff,82_ship_5,191,64,1000,1000
AIR-SARShip-2.0,ship,83.tiff,83_ship_1,122,70,1000,1000
AIR-SARShip-2.0,ship,83.tiff,83_ship_2,164,58,1000,1000
AIR-SARShip-2.0,ship,84.tiff,84_ship_1,169,74,1000,1000
AIR-SARShip-2.0,ship,84.tiff,84_ship_2,145,60,1000,1000
AIR-SARShip-2.0,ship,85.tiff,85_ship_1,214,123,1000,1000
AIR-SARShip-2.0,ship,85.tiff,85_ship_2,134,172,1000,1000
AIR-SARShip-2.0,ship,85.tiff,85_ship_3,97,153,1000,1000
AIR-SARShip-2.0,ship,85.tiff,85_ship_4,60,62,1000,1000
AIR-SARShip-2.0,ship,86.tiff,86_ship_1,206,74,1000,1000
AIR-SARShip-2.0,ship,86.tiff,86_ship_2,154,79,1000,1000
AIR-SARShip-2.0,ship,86.tiff,86_ship_3,242,75,1000,1000
AIR-SARShip-2.0,ship,86.tiff,86_ship_4,121,54,1000,1000
AIR-SARShip-2.0,ship,86.tiff,86_ship_5,165,50,1000,1000
AIR-SARShip-2.0,ship,87.tiff,87_ship_1,131,202,1000,1000
AIR-SARShip-2.0,ship,87.tiff,87_ship_2,134,172,1000,1000
AIR-SARShip-2.0,ship,87.tiff,87_ship_3,97,153,1000,1000
AIR-SARShip-2.0,ship,87.tiff,87_ship_4,102,160,1000,1000
AIR-SARShip-2.0,ship,87.tiff,87_ship_5,127,56,1000,1000
AIR-SARShip-2.0,ship,87.tiff,87_ship_6,137,88,1000,1000
AIR-SARShip-2.0,ship,87.tiff,87_ship_7,81,100,1000,1000
AIR-SARShip-2.0,ship,87.tiff,87_ship_8,147,59,1000,1000
AIR-SARShip-2.0,ship,88.tiff,88_ship_1,149,175,1000,1000
AIR-SARShip-2.0,ship,88.tiff,88_ship_2,89,132,1000,1000
AIR-SARShip-2.0,ship,89.tiff,89_ship_1,172,132,1000,1000
AIR-SARShip-2.0,ship,89.tiff,89_ship_2,158,165,1000,1000
AIR-SARShip-2.0,ship,9.tiff,9_ship_1,11,11,1000,1000
AIR-SARShip-2.0,ship,9.tiff,9_ship_2,13,7,1000,1000
AIR-SARShip-2.0,ship,9.tiff,9_ship_3,22,21,1000,1000
AIR-SARShip-2.0,ship,90.tiff,90_ship_1,262,185,1000,1000
AIR-SARShip-2.0,ship,90.tiff,90_ship_2,85,355,1000,1000
AIR-SARShip-2.0,ship,91.tiff,91_ship_1,300,239,1000,1000
AIR-SARShip-2.0,ship,91.tiff,91_ship_2,87,265,1000,1000
AIR-SARShip-2.0,ship,92.tiff,92_ship_1,176,135,1000,1000
AIR-SARShip-2.0,ship,92.tiff,92_ship_2,691,317,1000,1000
AIR-SARShip-2.0,ship,93.tiff,93_ship_1,116,88,1000,1000
AIR-SARShip-2.0,ship,93.tiff,93_ship_2,164,123,1000,1000
AIR-SARShip-2.0,ship,94.tiff,94_ship_1,87,265,1000,1000
AIR-SARShip-2.0,ship,94.tiff,94_ship_2,70,206,1000,1000
AIR-SARShip-2.0,ship,95.tiff,95_ship_1,281,119,1000,1000
AIR-SARShip-2.0,ship,95.tiff,95_ship_2,140,135,1000,1000
AIR-SARShip-2.0,ship,96.tiff,96_ship_1,106,152,1000,1000
AIR-SARShip-2.0,ship,96.tiff,96_ship_2,123,123,1000,1000
AIR-SARShip-2.0,ship,97.tiff,97_ship_1,83,145,1000,1000
AIR-SARShip-2.0,ship,97.tiff,97_ship_2,190,315,1000,1000
AIR-SARShip-2.0,ship,98.tiff,98_ship_1,110,110,1000,1000
AIR-SARShip-2.0,ship,98.tiff,98_ship_2,169,187,1000,1000
AIR-SARShip-2.0,ship,99.tiff,99_ship_1,100,184,1000,1000
AIR-SARShip-2.0,ship,99.tiff,99_ship_2,82,169,1000,1000
AIR-SARShip-2.0,ship,99.tiff,99_ship_3,123,146,1000,1000
AIR-SARShip-2.0,ship,99.tiff,99_ship_4,110,217,1000,1000
AIR-SARShip-2.0,ship,99.tiff,99_ship_5,128,198,1000,1000
AIR-SARShip-2.0,ship,99.tiff,99_ship_6,77,89,1000,1000
